# 2023-05-18T17:50:50
geo lon (deg), geo lat (deg), alt (km), mag lon (deg), mag lat (deg)
110.0, -65.0, 500.0, 165.07943725585938, -79.28129577636719
115.0, -65.0, 500.0, 176.2047119140625, -79.69646453857422
120.0, -65.0, 500.0, -172.13841247558594, -79.88456726074219
125.0, -65.0, 500.0, -160.34844970703125, -79.83280944824219
130.0, -65.0, 500.0, -148.85043334960938, -79.54637145996094
135.0, -65.0, 500.0, -137.987060546875, -79.04660034179688
140.0, -65.0, 500.0, -127.9572525024414, -78.36492919921875
145.0, -65.0, 500.0, -118.8203125, -77.5360107421875
150.0, -65.0, 500.0, -110.5386734008789, -76.59268188476562
155.0, -65.0, 500.0, -103.02444458007812, -75.56358337402344
160.0, -65.0, 500.0, -96.17304229736328, -74.4725341796875
165.0, -65.0, 500.0, -89.88206481933594, -73.33892822265625
170.0, -65.0, 500.0, -84.05979919433594, -72.1783676147461
175.0, -65.0, 500.0, -78.62774658203125, -71.00343322753906
-180.0, -60.0, 500.0, -81.05084991455078, -65.54796600341797
-175.0, -60.0, 500.0, -75.88629913330078, -64.41217803955078
-170.0, -60.0, 500.0, -70.93479919433594, -63.2772216796875
-165.0, -60.0, 500.0, -66.1675796508789, -62.149925231933594
-160.0, -60.0, 500.0, -61.55992889404297, -61.035892486572266
-155.0, -60.0, 500.0, -57.09126663208008, -59.939727783203125
-150.0, -60.0, 500.0, -52.745086669921875, -58.865272521972656
-145.0, -60.0, 500.0, -48.50882339477539, -57.815853118896484
-140.0, -60.0, 500.0, -44.37357711791992, -56.794578552246094
-135.0, -60.0, 500.0, -40.333736419677734, -55.804649353027344
-130.0, -60.0, 500.0, -36.38645935058594, -54.84969711303711
-125.0, -60.0, 500.0, -32.5310173034668, -53.93413543701172
-120.0, -60.0, 500.0, -28.76801872253418, -53.063472747802734
-115.0, -60.0, 500.0, -25.098556518554688, -52.24454116821289
-110.0, -60.0, 500.0, -21.523313522338867, -51.4856071472168
-105.0, -60.0, 500.0, -18.041711807250977, -50.796287536621094
-100.0, -60.0, 500.0, -14.651138305664062, -50.187278747558594
-95.0, -60.0, 500.0, -11.346335411071777, -49.669830322265625
-90.0, -60.0, 500.0, -8.11897087097168, -49.255035400390625
-85.0, -60.0, 500.0, -4.9574360847473145, -48.95295333862305
-80.0, -60.0, 500.0, -1.8468931913375854, -48.77167510986328
-75.0, -60.0, 500.0, 1.2304240465164185, -48.716434478759766
-70.0, -60.0, 500.0, 4.294649600982666, -48.78884506225586
-65.0, -60.0, 500.0, 7.36747407913208, -48.98639678955078
-60.0, -60.0, 500.0, 10.471102714538574, -49.302284240722656
-55.0, -60.0, 500.0, 13.627036094665527, -49.72560119628906
-50.0, -60.0, 500.0, 16.854726791381836, -50.24192810058594
-45.0, -60.0, 500.0, 20.17023277282715, -50.834232330322266
-40.0, -60.0, 500.0, 23.585004806518555, -51.484046936035156
-35.0, -60.0, 500.0, 27.10494041442871, -52.172760009765625
-30.0, -60.0, 500.0, 30.729902267456055, -52.88291931152344
-25.0, -60.0, 500.0, 34.45380401611328, -53.599365234375
-20.0, -60.0, 500.0, 38.265316009521484, -54.31013870239258
-15.0, -60.0, 500.0, 42.14916229248047, -55.006996154785156
-10.0, -60.0, 500.0, 46.08784484863281, -55.685546875
-5.0, -60.0, 500.0, 50.06352996826172, -56.34507369995117
0.0, -60.0, 500.0, 54.059913635253906, -56.98804473876953
5.0, -60.0, 500.0, 58.063758850097656, -57.61948013305664
10.0, -60.0, 500.0, 62.06604766845703, -58.24627685546875
15.0, -60.0, 500.0, 66.06268310546875, -58.87655258178711
20.0, -60.0, 500.0, 70.05485534667969, -59.519065856933594
25.0, -60.0, 500.0, 74.04914093017578, -60.18270492553711
30.0, -60.0, 500.0, 78.05754852294922, -60.87600326538086
35.0, -60.0, 500.0, 82.09745788574219, -61.60666275024414
40.0, -60.0, 500.0, 86.19171905517578, -62.380985260009766
45.0, -60.0, 500.0, 90.36865234375, -63.20330810546875
50.0, -60.0, 500.0, 94.66212463378906, -64.07537078857422
55.0, -60.0, 500.0, 99.11148834228516, -64.9957504272461
60.0, -60.0, 500.0, 103.76136016845703, -65.95939636230469
65.0, -60.0, 500.0, 108.6610336303711, -66.95734405517578
70.0, -60.0, 500.0, 113.86346435546875, -67.97661590576172
75.0, -60.0, 500.0, 119.42350769042969, -69.00048828125
80.0, -60.0, 500.0, 125.39521026611328, -70.00886535644531
85.0, -60.0, 500.0, 131.82781982421875, -70.97901153564453
90.0, -60.0, 500.0, 138.76023864746094, -71.88643646240234
95.0, -60.0, 500.0, 146.2140350341797, -72.70597839355469
100.0, -60.0, 500.0, 154.1852569580078, -73.4130630493164
105.0, -60.0, 500.0, 162.63685607910156, -73.98514556884766
110.0, -60.0, 500.0, 171.49380493164062, -74.40322875976562
115.0, -60.0, 500.0, -179.35609436035156, -74.6532974243164
120.0, -60.0, 500.0, -170.05360412597656, -74.72750854492188
125.0, -60.0, 500.0, -160.75259399414062, -74.62472534179688
130.0, -60.0, 500.0, -151.60107421875, -74.35028076171875
135.0, -60.0, 500.0, -142.72442626953125, -73.91503143310547
140.0, -60.0, 500.0, -134.21498107910156, -73.33392333984375
145.0, -60.0, 500.0, -126.12925720214844, -72.62442779541016
150.0, -60.0, 500.0, -118.49131774902344, -71.80514526367188
155.0, -60.0, 500.0, -111.2995376586914, -70.89466094970703
160.0, -60.0, 500.0, -104.53416442871094, -69.91082000732422
165.0, -60.0, 500.0, -98.1642074584961, -68.8701400756836
170.0, -60.0, 500.0, -92.15277862548828, -67.7875747680664
175.0, -60.0, 500.0, -86.4610595703125, -66.67636108398438
-180.0, -55.0, 500.0, -86.45182800292969, -61.02899932861328
-175.0, -55.0, 500.0, -81.16863250732422, -59.943050384521484
-170.0, -55.0, 500.0, -76.0706558227539, -58.851409912109375
-165.0, -55.0, 500.0, -71.13529205322266, -57.76176452636719
-160.0, -55.0, 500.0, -66.34188842773438, -56.68043518066406
-155.0, -55.0, 500.0, -61.672447204589844, -55.61248016357422
-150.0, -55.0, 500.0, -57.11220169067383, -54.5619010925293
-145.0, -55.0, 500.0, -52.64994812011719, -53.531829833984375
-140.0, -55.0, 500.0, -48.278175354003906, -52.52485656738281
-135.0, -55.0, 500.0, -43.99302291870117, -51.54338455200195
-130.0, -55.0, 500.0, -39.793922424316406, -50.59012985229492
-125.0, -55.0, 500.0, -35.683040618896484, -49.668663024902344
-120.0, -55.0, 500.0, -31.6644287109375, -48.784027099609375
-115.0, -55.0, 500.0, -27.743022918701172, -47.9432487487793
-110.0, -55.0, 500.0, -23.92348289489746, -47.1557502746582
-105.0, -55.0, 500.0, -20.209033966064453, -46.4334716796875
-100.0, -55.0, 500.0, -16.60036277770996, -45.790626525878906
-95.0, -55.0, 500.0, -13.094675064086914, -45.2430534362793
-90.0, -55.0, 500.0, -9.684981346130371, -44.80718994140625
-85.0, -55.0, 500.0, -6.359676361083984, -44.49870681762695
-80.0, -55.0, 500.0, -3.102429151535034, -44.33096694946289
-75.0, -55.0, 500.0, 0.10756353288888931, -44.313499450683594
-70.0, -55.0, 500.0, 3.294959783554077, -44.45066833496094
-65.0, -55.0, 500.0, 6.48728084564209, -44.74073028564453
-60.0, -55.0, 500.0, 9.71355152130127, -45.17542266845703
-55.0, -55.0, 500.0, 13.002617835998535, -45.740169525146484
-50.0, -55.0, 500.0, 16.381214141845703, -46.414913177490234
-45.0, -55.0, 500.0, 19.871932983398438, -47.175533294677734
-40.0, -55.0, 500.0, 23.491270065307617, -47.99565124511719
-35.0, -55.0, 500.0, 27.24805450439453, -48.84869384765625
-30.0, -55.0, 500.0, 31.142484664916992, -49.70990753173828
-25.0, -55.0, 500.0, 35.16606521606445, -50.55811309814453
-20.0, -55.0, 500.0, 39.30257797241211, -51.377017974853516
-15.0, -55.0, 500.0, 43.52998352050781, -52.15589141845703
-10.0, -55.0, 500.0, 47.82304763793945, -52.8896369934082
-5.0, -55.0, 500.0, 52.156246185302734, -53.57827377319336
0.0, -55.0, 500.0, 56.50645065307617, -54.22603225708008
5.0, -55.0, 500.0, 60.855064392089844, -54.840301513671875
10.0, -55.0, 500.0, 65.18939208984375, -55.43059158325195
15.0, -55.0, 500.0, 69.50328063964844, -56.007686614990234
20.0, -55.0, 500.0, 73.79721069335938, -56.583003997802734
25.0, -55.0, 500.0, 78.07807922363281, -57.16810607910156
30.0, -55.0, 500.0, 82.35897827148438, -57.77426528930664
35.0, -55.0, 500.0, 86.65885925292969, -58.411930084228516
40.0, -55.0, 500.0, 91.00244903564453, -59.09001541137695
45.0, -55.0, 500.0, 95.41996765136719, -59.81504821777344
50.0, -55.0, 500.0, 99.9467544555664, -60.5902099609375
55.0, -55.0, 500.0, 104.62255096435547, -61.4144172668457
60.0, -55.0, 500.0, 109.49024963378906, -62.281654357910156
65.0, -55.0, 500.0, 114.5939712524414, -63.1806755065918
70.0, -55.0, 500.0, 119.9764175415039, -64.09523010253906
75.0, -55.0, 500.0, 125.67548370361328, -65.00486755371094
80.0, -55.0, 500.0, 131.7203369140625, -65.88626861572266
85.0, -55.0, 500.0, 138.1273651123047, -66.71492767333984
90.0, -55.0, 500.0, 144.89666748046875, -67.4671401977539
95.0, -55.0, 500.0, 152.00990295410156, -68.12174224853516
100.0, -55.0, 500.0, 159.43045043945312, -68.66155242919922
105.0, -55.0, 500.0, 167.10568237304688, -69.07414245605469
110.0, -55.0, 500.0, 174.9714813232422, -69.35186767578125
115.0, -55.0, 500.0, -177.0426788330078, -69.49129486083984
120.0, -55.0, 500.0, -169.00863647460938, -69.49225616455078
125.0, -55.0, 500.0, -160.99588012695312, -69.35696411132812
130.0, -55.0, 500.0, -153.06890869140625, -69.08932495117188
135.0, -55.0, 500.0, -145.28541564941406, -68.69469451904297
140.0, -55.0, 500.0, -137.6949005126953, -68.17989349365234
145.0, -55.0, 500.0, -130.337158203125, -67.55339813232422
150.0, -55.0, 500.0, -123.24114990234375, -66.82537841796875
155.0, -55.0, 500.0, -116.42449188232422, -66.00752258300781
160.0, -55.0, 500.0, -109.89368438720703, -65.11268615722656
165.0, -55.0, 500.0, -103.64531707763672, -64.15431213378906
170.0, -55.0, 500.0, -97.6678695678711, -63.145835876464844
175.0, -55.0, 500.0, -91.94381713867188, -62.10011291503906
-180.0, -50.0, 500.0, -90.51483917236328, -56.38323211669922
-175.0, -50.0, 500.0, -85.21222686767578, -55.348140716552734
-170.0, -50.0, 500.0, -80.06748962402344, -54.303680419921875
-165.0, -50.0, 500.0, -75.06196594238281, -53.25822830200195
-160.0, -50.0, 500.0, -70.17767333984375, -52.21866226196289
-155.0, -50.0, 500.0, -65.39837646484375, -51.190406799316406
-150.0, -50.0, 500.0, -60.71041488647461, -50.17752456665039
-145.0, -50.0, 500.0, -56.10343551635742, -49.18283462524414
-140.0, -50.0, 500.0, -51.57083511352539, -48.20814514160156
-135.0, -50.0, 500.0, -47.109962463378906, -47.254615783691406
-130.0, -50.0, 500.0, -42.72203826904297, -46.323333740234375
-125.0, -50.0, 500.0, -38.41166305541992, -45.41609191894531
-120.0, -50.0, 500.0, -34.18604278564453, -44.536354064941406
-115.0, -50.0, 500.0, -30.053848266601562, -43.690223693847656
-110.0, -50.0, 500.0, -26.023916244506836, -42.887306213378906
-105.0, -50.0, 500.0, -22.10378646850586, -42.141204833984375
-100.0, -50.0, 500.0, -18.298276901245117, -41.469482421875
-95.0, -50.0, 500.0, -14.608189582824707, -40.89293670654297
-90.0, -50.0, 500.0, -11.0292387008667, -40.434200286865234
-85.0, -50.0, 500.0, -7.551295280456543, -40.115779876708984
-80.0, -50.0, 500.0, -4.158015251159668, -39.957725524902344
-75.0, -50.0, 500.0, -0.8269052505493164, -39.975242614746094
-70.0, -50.0, 500.0, 2.470123291015625, -40.17658996582031
-65.0, -50.0, 500.0, 5.765681266784668, -40.56151580810547
-60.0, -50.0, 500.0, 9.095290184020996, -41.12049865722656
-55.0, -50.0, 500.0, 12.495248794555664, -41.834922790527344
-50.0, -50.0, 500.0, 16.000072479248047, -42.67823028564453
-45.0, -50.0, 500.0, 19.6396541595459, -43.61796188354492
-40.0, -50.0, 500.0, 23.436429977416992, -44.618446350097656
-35.0, -50.0, 500.0, 27.402917861938477, -45.64381408691406
-30.0, -50.0, 500.0, 31.540111541748047, -46.66096878051758
-25.0, -50.0, 500.0, 35.83710479736328, -47.642086029052734
-20.0, -50.0, 500.0, 40.27227020263672, -48.5663948059082
-15.0, -50.0, 500.0, 44.81591796875, -49.42096710205078
-10.0, -50.0, 500.0, 49.434043884277344, -50.200565338134766
-5.0, -50.0, 500.0, 54.092445373535156, -50.906612396240234
0.0, -50.0, 500.0, 58.760459899902344, -51.5456657409668
5.0, -50.0, 500.0, 63.41371154785156, -52.12778091430664
10.0, -50.0, 500.0, 68.0356216430664, -52.66507339477539
15.0, -50.0, 500.0, 72.61778259277344, -53.170753479003906
20.0, -50.0, 500.0, 77.1596908569336, -53.6585693359375
25.0, -50.0, 500.0, 81.66809844970703, -54.142578125
30.0, -50.0, 500.0, 86.15642547607422, -54.63687515258789
35.0, -50.0, 500.0, 90.64437866210938, -55.155128479003906
40.0, -50.0, 500.0, 95.15766143798828, -55.70969772338867
45.0, -50.0, 500.0, 99.72754669189453, -56.31037521362305
50.0, -50.0, 500.0, 104.39016723632812, -56.96289825439453
55.0, -50.0, 500.0, 109.18518829345703, -57.66754913330078
60.0, -50.0, 500.0, 114.15365600585938, -58.41813659667969
65.0, -50.0, 500.0, 119.33507537841797, -59.20171356201172
70.0, -50.0, 500.0, 124.76375579833984, -59.99917221069336
75.0, -50.0, 500.0, 130.46475219726562, -60.78681945800781
80.0, -50.0, 500.0, 136.4501190185547, -61.538726806640625
85.0, -50.0, 500.0, 142.71629333496094, -62.22951889038086
90.0, -50.0, 500.0, 149.2434539794922, -62.83712387084961
95.0, -50.0, 500.0, 155.99766540527344, -63.344844818115234
100.0, -50.0, 500.0, 162.935302734375, -63.74238586425781
105.0, -50.0, 500.0, 170.00881958007812, -64.02556610107422
110.0, -50.0, 500.0, 177.1721954345703, -64.19488525390625
115.0, -50.0, 500.0, -175.61563110351562, -64.25349426269531
120.0, -50.0, 500.0, -168.38990783691406, -64.20513916015625
125.0, -50.0, 500.0, -161.18142700195312, -64.0527572631836
130.0, -50.0, 500.0, -154.01907348632812, -63.7979621887207
135.0, -50.0, 500.0, -146.93182373046875, -63.44137954711914
140.0, -50.0, 500.0, -139.9496307373047, -62.98367691040039
145.0, -50.0, 500.0, -133.1024627685547, -62.426753997802734
150.0, -50.0, 500.0, -126.41816711425781, -61.774688720703125
155.0, -50.0, 500.0, -119.91987609863281, -61.03422546386719
160.0, -50.0, 500.0, -113.62386322021484, -60.214664459228516
165.0, -50.0, 500.0, -107.53842163085938, -59.3272819519043
170.0, -50.0, 500.0, -101.66383361816406, -58.384521484375
175.0, -50.0, 500.0, -95.9933853149414, -57.39909362792969
-180.0, -45.0, 500.0, -93.69908905029297, -51.67265701293945
-175.0, -45.0, 500.0, -88.42322540283203, -50.686126708984375
-170.0, -45.0, 500.0, -83.2815933227539, -49.68900680541992
-165.0, -45.0, 500.0, -78.25788879394531, -48.69023895263672
-160.0, -45.0, 500.0, -73.33578491210938, -47.69715118408203
-155.0, -45.0, 500.0, -68.50011444091797, -46.715476989746094
-150.0, -45.0, 500.0, -63.73784637451172, -45.74935531616211
-145.0, -45.0, 500.0, -59.03902816772461, -44.80132293701172
-140.0, -45.0, 500.0, -54.39741897583008, -43.87238311767578
-135.0, -45.0, 500.0, -49.810935974121094, -42.96223831176758
-130.0, -45.0, 500.0, -45.28173828125, -42.069889068603516
-125.0, -45.0, 500.0, -40.81591796875, -41.19459915161133
-120.0, -45.0, 500.0, -36.422794342041016, -40.33724594116211
-115.0, -45.0, 500.0, -32.11383819580078, -39.50187301635742
-110.0, -45.0, 500.0, -27.90128517150879, -38.697174072265625
-105.0, -45.0, 500.0, -23.79658317565918, -37.93757247924805
-100.0, -45.0, 500.0, -19.808727264404297, -37.243526458740234
-95.0, -45.0, 500.0, -15.942665100097656, -36.640838623046875
-90.0, -45.0, 500.0, -12.197851181030273, -36.15885925292969
-85.0, -45.0, 500.0, -8.567062377929688, -35.82781219482422
-80.0, -45.0, 500.0, -5.035616874694824, -35.675514221191406
-75.0, -45.0, 500.0, -1.5810682773590088, -35.72395706176758
-70.0, -45.0, 500.0, 1.8264870643615723, -35.98628234863281
-65.0, -45.0, 500.0, 5.223419189453125, -36.46444320678711
-60.0, -45.0, 500.0, 8.650819778442383, -37.14794921875
-55.0, -45.0, 500.0, 12.151992797851562, -38.01396179199219
-50.0, -45.0, 500.0, 15.76926040649414, -39.02872848510742
-45.0, -45.0, 500.0, 19.540254592895508, -40.15040969848633
-40.0, -45.0, 500.0, 23.494050979614258, -41.33285903930664
-35.0, -45.0, 500.0, 27.647659301757812, -42.529869079589844
-30.0, -45.0, 500.0, 32.00349807739258, -43.699302673339844
-25.0, -45.0, 500.0, 36.54856872558594, -44.806453704833984
-20.0, -45.0, 500.0, 41.25576400756836, -45.82633590698242
-15.0, -45.0, 500.0, 46.087337493896484, -46.74447250366211
-10.0, -45.0, 500.0, 50.99995040893555, -47.55633544921875
-5.0, -45.0, 500.0, 55.95026779174805, -48.26559829711914
0.0, -45.0, 500.0, 60.89985275268555, -48.88174057006836
5.0, -45.0, 500.0, 65.81857299804688, -49.41769027709961
10.0, -45.0, 500.0, 70.68609619140625, -49.887977600097656
15.0, -45.0, 500.0, 75.4919662475586, -50.3077392578125
20.0, -45.0, 500.0, 80.23469543457031, -50.69252014160156
25.0, -45.0, 500.0, 84.92068481445312, -51.05846405029297
30.0, -45.0, 500.0, 89.56344604492188, -51.42249298095703
35.0, -45.0, 500.0, 94.18309020996094, -51.80195617675781
40.0, -45.0, 500.0, 98.80603790283203, -52.21351623535156
45.0, -45.0, 500.0, 103.46458435058594, -52.67134475708008
50.0, -45.0, 500.0, 108.19580841064453, -53.18487548828125
55.0, -45.0, 500.0, 113.03975677490234, -53.75669860839844
60.0, -45.0, 500.0, 118.0364990234375, -54.381072998046875
65.0, -45.0, 500.0, 123.2223892211914, -55.04360580444336
70.0, -45.0, 500.0, 128.62570190429688, -55.72232437133789
75.0, -45.0, 500.0, 134.2624969482422, -56.39018630981445
80.0, -45.0, 500.0, 140.13339233398438, -57.01856994628906
85.0, -45.0, 500.0, 146.22274780273438, -57.58123779296875
90.0, -45.0, 500.0, 152.5004425048828, -58.057796478271484
95.0, -45.0, 500.0, 158.92691040039062, -58.435882568359375
100.0, -45.0, 500.0, 165.459716796875, -58.711551666259766
105.0, -45.0, 500.0, 172.0601348876953, -58.88779067993164
110.0, -45.0, 500.0, 178.69772338867188, -58.971717834472656
115.0, -45.0, 500.0, -174.64845275878906, -58.971282958984375
120.0, -45.0, 500.0, -167.99163818359375, -58.892452239990234
125.0, -45.0, 500.0, -161.3415069580078, -58.737548828125
130.0, -45.0, 500.0, -154.7084503173828, -58.50502395629883
135.0, -45.0, 500.0, -148.10714721679688, -58.19057083129883
140.0, -45.0, 500.0, -141.55787658691406, -57.78901290893555
145.0, -45.0, 500.0, -135.0856170654297, -57.29645919799805
150.0, -45.0, 500.0, -128.7173309326172, -56.71199417114258
155.0, -45.0, 500.0, -122.47848510742188, -56.03865051269531
160.0, -45.0, 500.0, -116.38980102539062, -55.28340530395508
165.0, -45.0, 500.0, -110.46504211425781, -54.45651626586914
170.0, -45.0, 500.0, -104.71025085449219, -53.57032775878906
175.0, -45.0, 500.0, -99.12409210205078, -52.6380500793457
-180.0, -40.0, 500.0, -96.27687072753906, -46.933387756347656
-175.0, -40.0, 500.0, -91.0471420288086, -45.99248123168945
-170.0, -40.0, 500.0, -85.93147277832031, -45.042110443115234
-165.0, -40.0, 500.0, -80.91510009765625, -44.09157943725586
-160.0, -40.0, 500.0, -75.9828872680664, -43.14842987060547
-155.0, -40.0, 500.0, -71.12049865722656, -42.21854019165039
-150.0, -40.0, 500.0, -66.31547546386719, -41.30610275268555
-145.0, -40.0, 500.0, -61.55816650390625, -40.4134407043457
-140.0, -40.0, 500.0, -56.84252166748047, -39.54085159301758
-135.0, -40.0, 500.0, -52.166603088378906, -38.686607360839844
-130.0, -40.0, 500.0, -47.53280258178711, -37.84744644165039
-125.0, -40.0, 500.0, -42.9476318359375, -37.019657135009766
-120.0, -40.0, 500.0, -38.421173095703125, -36.20082092285156
-115.0, -40.0, 500.0, -33.96612548828125, -35.39199447631836
-110.0, -40.0, 500.0, -29.596609115600586, -34.59999465942383
-105.0, -40.0, 500.0, -25.326675415039062, -33.839202880859375
-100.0, -40.0, 500.0, -21.168701171875, -33.13235855102539
-95.0, -40.0, 500.0, -17.13164710998535, -32.50996398925781
-90.0, -40.0, 500.0, -13.219292640686035, -32.00809097290039
-85.0, -40.0, 500.0, -9.42859935760498, -31.66488265991211
-80.0, -40.0, 500.0, -5.748333930969238, -31.516273498535156
-75.0, -40.0, 500.0, -2.158177614212036, -31.59154510498047
-70.0, -40.0, 500.0, 1.3714693784713745, -31.909337997436523
-65.0, -40.0, 500.0, 4.878811359405518, -32.474517822265625
-60.0, -40.0, 500.0, 8.408961296081543, -33.276248931884766
-55.0, -40.0, 500.0, 12.011178016662598, -34.2877197265625
-50.0, -40.0, 500.0, 15.735077857971191, -35.467769622802734
-45.0, -40.0, 500.0, 19.62604331970215, -36.7645149230957
-40.0, -40.0, 500.0, 23.720230102539062, -38.12047576904297
-35.0, -40.0, 500.0, 28.039823532104492, -39.478389739990234
-30.0, -40.0, 500.0, 32.58944320678711, -40.786739349365234
-25.0, -40.0, 500.0, 37.35463333129883, -42.004119873046875
-20.0, -40.0, 500.0, 42.303192138671875, -43.10195541381836
-15.0, -40.0, 500.0, 47.38946533203125, -44.06519317626953
-10.0, -40.0, 500.0, 52.56081771850586, -44.89109802246094
-5.0, -40.0, 500.0, 57.76485061645508, -45.586517333984375
0.0, -40.0, 500.0, 62.955604553222656, -46.16445541381836
5.0, -40.0, 500.0, 68.09757995605469, -46.64082717895508
10.0, -40.0, 500.0, 73.1672134399414, -47.0322265625
15.0, -40.0, 500.0, 78.15240478515625, -47.355079650878906
20.0, -40.0, 500.0, 83.05099487304688, -47.62600326538086
25.0, -40.0, 500.0, 87.86923217773438, -47.862728118896484
30.0, -40.0, 500.0, 92.6207504272461, -48.08488845825195
35.0, -40.0, 500.0, 97.32612609863281, -48.31385040283203
40.0, -40.0, 500.0, 102.01264953613281, -48.57133102416992
45.0, -40.0, 500.0, 106.71382141113281, -48.87682342529297
50.0, -40.0, 500.0, 111.46808624267578, -49.2443962097168
55.0, -40.0, 500.0, 116.31635284423828, -49.67963790893555
60.0, -40.0, 500.0, 121.29847717285156, -50.17759323120117
65.0, -40.0, 500.0, 126.4487533569336, -50.72239303588867
70.0, -40.0, 500.0, 131.79116821289062, -51.28890609741211
75.0, -40.0, 500.0, 137.3352508544922, -51.846282958984375
80.0, -40.0, 500.0, 143.0737762451172, -52.362815856933594
85.0, -40.0, 500.0, 148.98333740234375, -52.81109619140625
90.0, -40.0, 500.0, 155.02833557128906, -53.17219543457031
95.0, -40.0, 500.0, 161.167724609375, -53.437870025634766
100.0, -40.0, 500.0, 167.36276245117188, -53.61017990112305
105.0, -40.0, 500.0, 173.5834197998047, -53.69874572753906
110.0, -40.0, 500.0, 179.8116912841797, -53.716529846191406
115.0, -40.0, 500.0, -173.95896911621094, -53.67535400390625
120.0, -40.0, 500.0, -167.72743225097656, -53.58240509033203
125.0, -40.0, 500.0, -161.4903564453125, -53.43842697143555
130.0, -40.0, 500.0, -155.24758911132812, -53.23793411254883
135.0, -40.0, 500.0, -149.00611877441406, -52.97114181518555
140.0, -40.0, 500.0, -142.78134155273438, -52.62687683105469
145.0, -40.0, 500.0, -136.59603881835938, -52.19571304321289
150.0, -40.0, 500.0, -130.47705078125, -51.67241287231445
155.0, -40.0, 500.0, -124.45120239257812, -51.05726623535156
160.0, -40.0, 500.0, -118.54141235351562, -50.35612869262695
165.0, -40.0, 500.0, -112.76404571533203, -49.57939910888672
170.0, -40.0, 500.0, -107.12777709960938, -48.740413665771484
175.0, -40.0, 500.0, -101.6337661743164, -47.85367202758789
-180.0, -35.0, 500.0, -98.4158935546875, -42.193382263183594
-175.0, -35.0, 500.0, -93.23726654052734, -41.295982360839844
-170.0, -35.0, 500.0, -88.1551284790039, -40.392669677734375
-165.0, -35.0, 500.0, -83.1559066772461, -39.49273681640625
-160.0, -35.0, 500.0, -78.22560119628906, -38.60353088378906
-155.0, -35.0, 500.0, -73.35086059570312, -37.730751037597656
-150.0, -35.0, 500.0, -68.52000427246094, -36.87846755981445
-145.0, -35.0, 500.0, -63.72398376464844, -36.04882049560547
-140.0, -35.0, 500.0, -58.957088470458984, -35.24153518676758
-135.0, -35.0, 500.0, -54.21749496459961, -34.45363998413086
-130.0, -35.0, 500.0, -49.507408142089844, -33.67972183227539
-125.0, -35.0, 500.0, -44.832889556884766, -32.913021087646484
-120.0, -35.0, 500.0, -40.203392028808594, -32.14753723144531
-115.0, -35.0, 500.0, -35.631019592285156, -31.38087272644043
-110.0, -35.0, 500.0, -31.129701614379883, -30.61735725402832
-105.0, -35.0, 500.0, -26.714113235473633, -29.87065887451172
-100.0, -35.0, 500.0, -22.39842987060547, -29.165143966674805
-95.0, -35.0, 500.0, -18.194759368896484, -28.535308837890625
-90.0, -35.0, 500.0, -14.111270904541016, -28.023130416870117
-85.0, -35.0, 500.0, -10.15009593963623, -27.673728942871094
-80.0, -35.0, 500.0, -6.305243015289307, -27.530189514160156
-75.0, -35.0, 500.0, -2.560850143432617, -27.62844467163086
-70.0, -35.0, 500.0, 1.1098278760910034, -27.99273109436035
-65.0, -35.0, 500.0, 4.744364261627197, -28.63175392150879
-60.0, -35.0, 500.0, 8.389762878417969, -29.53577995300293
-55.0, -35.0, 500.0, 12.099602699279785, -30.675371170043945
-50.0, -35.0, 500.0, 15.9297513961792, -32.00266647338867
-45.0, -35.0, 500.0, 19.932899475097656, -33.45570755004883
-40.0, -35.0, 500.0, 24.152381896972656, -34.965213775634766
-35.0, -35.0, 500.0, 28.616119384765625, -36.462432861328125
-30.0, -35.0, 500.0, 33.331756591796875, -37.88640594482422
-25.0, -35.0, 500.0, 38.2843132019043, -39.18950271606445
-20.0, -35.0, 500.0, 43.4373893737793, -40.340457916259766
-15.0, -35.0, 500.0, 48.738189697265625, -41.32478332519531
-10.0, -35.0, 500.0, 54.12546920776367, -42.14268493652344
-5.0, -35.0, 500.0, 59.53843688964844, -42.805118560791016
0.0, -35.0, 500.0, 64.92431640625, -43.32910919189453
5.0, -35.0, 500.0, 70.24301147460938, -43.73357009887695
10.0, -35.0, 500.0, 75.4684829711914, -44.03673553466797
15.0, -35.0, 500.0, 80.5876693725586, -44.25559616088867
20.0, -35.0, 500.0, 85.59832000732422, -44.40706253051758
25.0, -35.0, 500.0, 90.5069580078125, -44.50988006591797
30.0, -35.0, 500.0, 95.32770538330078, -44.58613967895508
35.0, -35.0, 500.0, 100.08184814453125, -44.66138458251953
40.0, -35.0, 500.0, 104.79776000976562, -44.76283264160156
45.0, -35.0, 500.0, 109.51030731201172, -44.915889739990234
50.0, -35.0, 500.0, 114.25934600830078, -45.13977813720703
55.0, -35.0, 500.0, 119.08677673339844, -45.44340515136719
60.0, -35.0, 500.0, 124.03240203857422, -45.82265090942383
65.0, -35.0, 500.0, 129.12889099121094, -46.259952545166016
70.0, -35.0, 500.0, 134.3968048095703, -46.72660446166992
75.0, -35.0, 500.0, 139.84063720703125, -47.187496185302734
80.0, -35.0, 500.0, 145.4473876953125, -47.60741424560547
85.0, -35.0, 500.0, 151.1884765625, -47.957454681396484
90.0, -35.0, 500.0, 157.02537536621094, -48.21993637084961
